sentence_id	n	v	w	n_first_index	n_last_index	v_first_index	v_last_index	w_first_index	w_last_index	sentence_text
44714913	feedback	like	would	3	3	2	2	1	1	I would like feedback on possible room for expansion -LRB- questions which are unclear to a third-party audience -RRB- , dealing with RS -LRB- it relies heavily on one author , for example -RRB- and potential stylistic issues .
44714914	feedback	like	would	3	3	2	2	1	1	I would like feedback on the article in every form to improve not only this article but others that I may wish to write dealing with the principle actors surrounding Schloss Eggenberg and the House of Eggenberg .
44714915	feedback	like	would	3	3	2	2	1	1	I would like feedback on the clarity of the article , any suggestions for improvement and also whether it is worth having a section about the various discussions that have come about the plan .
44714916	feedback	like	would	3	3	2	2	1	1	I would like feedback on the grammar in particular .
44714917	feedback	like	would	3	3	2	2	1	1	I would like feedback on the page that I drafted for my company .
44714918	feed	like	would	3	3	2	2	1	1	I would like feed back on the quality of evidence and the validity of this SPI .
44714919	feedback	like	would	3	3	2	2	1	1	I would like feedback on the quality of the article and what should be my next steps .
44714920	feedback	like	would	3	3	2	2	1	1	I would like feedback on the quality of the post , and any suggestions for improvement .
44714921	feedback	like	would	3	3	2	2	1	1	I would like feedback on the quality of the prose , accessability etc .
44714922	feedback	like	would	3	3	2	2	1	1	I would like feedback on the talk page and on my talk page .
44714923	feedback	like	would	3	3	2	2	1	1	I would like feedback on this article .
44714924	feedback	like	would	3	3	2	2	1	1	I would like feedback on this issue .
44714925	feedback	like	would	3	3	2	2	1	1	I would like feedback on this picture .
44714926	feedback	like	would	3	3	2	2	1	1	I would like feedback on this so I know what is appropriate here and what I might expect when editing other WP pieces .
44714927	feedback	like	would	3	3	2	2	1	1	I would like feedback on this source for the Frank L .
44714928	feedback	like	would	3	3	2	2	1	1	I would like feedback on what could be improved .
44714929	m	like	would	8	8	2	2	1	1	I would like feedback on what I ' m doing right and what I ' m doing wrong .
44714930	feedback	like	would	3	3	2	2	1	1	I would like feedback on what needs to be worked on and also any problems with layout .
44714931	feedback	like	would	3	3	2	2	1	1	I would like feedback on whether the two self-published sources deleted here are legitimate primary sources for a few fairly minor details of the views of Bates method proponents , in the Bates method article .
44714932	feedback	like	would	3	3	2	2	1	1	I would like feedback primarily on the lead paragraphs and the description of the forests .
44714933	feedback	like	would	3	3	2	2	1	1	I would like feedback primarily pertinent to my vandalism reversion -LRB- rollback rights -RRB- , my reviewing actions , and how I handle disputes .
44714934	feedback	like	would	3	3	2	2	1	1	I would like feedback relating to how I ' ve conducted myself in this particular dispute , but also in all areas of my editing in general .
44714935	feedback	like	would	3	3	2	2	1	1	I would like feedback so I can put this page up please .
44714936	feedback	like	would	3	3	2	2	1	1	I would like feedback so that when I take it back to FAC in a few weeks , it will go a lot more smoothly , without people bringing up big issues on the second to last day .
44714937	feedback	like	would	3	3	2	2	1	1	I would like feedback to ensure this page becomes a properly certified page of Wikipedia , as I throughly think it deserves to be .
44714938	feedback	like	would	3	3	2	2	1	1	I would like feedback to improve the article .
44714939	feedback	like	would	3	3	2	2	1	1	I would like feedback to make sure that it is neutral and clear enough .
44714975	forgiveness	like	would	3	3	2	2	1	1	I would like forgiveness from the community , and , while I have done some bad things here , I hope the community can forgive me , I do not WANT ' to be banned by the community , I ' ll be a good kid .
44715056	location	like	would	15	15	2	2	1	1	I would like for the FULL range of expert opinions on Aratta ' s possible location from scholarly and reliable references , easily found anywhere else outside of wikipedia , to be included in the article - that means not just the views that it was somewhere in Iran , but also all the various other cited and significant views that it was anywhere from Punjab to Mt .
44715100	m	like	would	16	16	2	2	1	1	I would like for you to pause now and imagine that I know what I ' m doing .
44715106	fory	like	would	3	3	2	2	1	1	I would like fory the shenanegans to stop , and all parties to sit down sensibly and agree to a title along the lines of `` Death of Todd Bachman '' or `` -LSB- date -RSB- -LSB- event -RSB- -LSB- where -RSB- '' .
44715108	Foxxygrandpa	like	would	3	3	2	2	1	1	I would like Foxxygrandpa to acknowledge that the sources he has cited do not support the content he has cited them for .
44715117	assistance	like	would	4	4	2	2	1	1	I would like further assistance into the matter .
44715118	comment	like	would	4	4	2	2	1	1	I would like further comment on as to their reliability .
44715119	review	like	would	5	5	2	2	1	1	I would like further critical review before renominating .
44715121	discussion	like	would	4	4	2	2	1	1	I would like further discussion on whether this should be a part of our scope .
44715123	input	like	would	4	4	2	2	1	1	I would like further input about the link since I ' ve been challenged on the Threshold page .
44715124	input	like	would	4	4	2	2	1	1	I would like further input from other admins as to clarity in this matter .
44715125	input	like	would	4	4	2	2	1	1	I would like further input on those and will follow consensus in a review later tonight .
44715133	answer	like	would	4	4	2	2	1	1	I would like general answer whether the rally was antisemitic , and after we can discuss inclusion in article , as you have been confusing these things and mixing together BLP , wiki voice , label etc .
44715135	feedback	like	would	4	4	2	2	1	1	I would like general feedback on the article , especially where it may sound like an advertisement .
44715136	feedback	like	would	4	4	2	2	1	1	I would like general feedback on this new article .
44715137	feedback	like	would	4	4	2	2	1	1	I would like general feedback on this proposed article that I have just written .
44715138	opinion	like	would	4	4	2	2	1	1	I would like generic opinion on these sources .
44715140	faith	like	would	4	4	2	2	1	1	I would like good faith to be assumed here to see no such things as I ' m curious if the creator of this article even KNOWS what historiography means !
44715142	anonymity	like	would	4	4	2	2	1	1	I would like greater anonymity by using a username that is not based on my real name .
44715144	space	like	would	12	12	2	2	1	1	I would like guidance before a new article to the main article space .
44715145	guidance	like	would	3	3	2	2	1	1	I would like guidance in contributing to articles in a larger way .
44715147	guidance	like	would	3	3	2	2	1	1	I would like guidance whether my link was appropriate .
44715158	help	like	would	3	3	2	2	1	1	I would like help adding content to this page .
44715159	help	like	would	3	3	2	2	1	1	I would like help and ideas on how to improve this article .
44715160	help	like	would	3	3	2	2	1	1	I would like help assuring that this article meets all guidelines .
44715161	help	like	would	3	3	2	2	1	1	I would like help dealing with some administrators and also with the Arbitration Committee .
44715163	help	like	would	3	3	2	2	1	1	I would like help dividing it into sections and polishing the prose .
44715164	advice	like	would	10	10	2	2	1	1	I would like help editing this page , and any advice on getting more natable or print sources .
44715166	help	like	would	3	3	2	2	1	1	I would like help formulating a sensible article that declares that our association will not make profit -LRB- in so far as that makes sense for a student association which does not want to go bankrupt through an obsession with meeting all income with equal expenditure .
44715167	help	like	would	3	3	2	2	1	1	I would like help from an editor who has a background in U .
44715168	help	like	would	3	3	2	2	1	1	I would like help from an experienced editor to re-post my information and clean it up a little .
